,Unnamed: 0,Unnamed: 0.1,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,time_diff,isWillingToWalk,numberOfPassengers
1658,1658,2258421,2,2016-06-10 16:34:36,2016-06-10 17:46:18,1,29515.2956,-73.781867980957,40.64485931396489,2,N,-73.9978408813477,40.7606086730957,1,52.0,4.5,0.5,12.57,5.54,0.3,75.41,71.7,1,1
1659,1659,2258438,2,2016-06-10 16:34:39,2016-06-10 17:57:22,6,32412.1076,-73.7897567749023,40.6466407775879,2,N,-73.9786605834961,40.7834014892578,1,52.0,4.5,0.5,12.57,5.54,0.3,75.41,82.7166666666667,1,2
1660,1660,2258458,2,2016-06-10 16:22:16,2016-06-10 17:28:48,1,33554.739,-73.7832794189453,40.648681640625,2,N,-74.01133728027341,40.704109191894496,1,52.0,4.5,0.5,11.46,0.0,0.3,68.76,66.5333333333333,1,3
1661,1661,2258501,2,2016-06-10 16:34:45,2016-06-10 17:51:34,1,28324.384,-73.7819519042969,40.6447868347168,2,N,-73.99249267578121,40.75432586669921,1,52.0,4.5,0.5,12.57,5.54,0.3,75.41,76.8166666666667,0,2
1662,1662,2258505,2,2016-06-10 16:34:47,2016-06-10 17:45:28,1,29209.521,-73.77862548828121,40.646690368652294,2,N,-73.9786376953125,40.7631416320801,2,52.0,4.5,0.5,0.0,0.0,0.3,57.3,70.6833333333333,0,3
1663,1663,2258511,2,2016-06-10 16:34:48,2016-06-10 17:38:55,2,28823.2794,-73.78997802734379,40.64370727539061,2,N,-73.97265625,40.7556266784668,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,64.1166666666667,1,2
1664,1664,2258513,2,2016-06-10 16:34:48,2016-06-10 17:48:21,2,33248.9644,-73.7900466918945,40.6436805725098,2,N,-73.97216796875,40.79338836669921,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,73.55,0,3
1665,1665,2258532,1,2016-06-10 16:35:04,2016-06-10 17:43:02,1,32830.536,-73.7770614624023,40.646312713623,2,N,-73.9717025756836,40.786323547363295,1,52.0,4.5,0.5,15.7,5.54,0.3,78.54,67.9666666666667,1,3
1666,1666,2258539,1,2016-06-10 16:35:06,2016-06-10 17:38:16,1,28646.252,-73.7828903198242,40.64485931396489,2,N,-73.96543884277341,40.7584953308105,1,52.0,4.5,0.5,7.0,5.54,0.3,69.84,63.1666666666667,1,2
1667,1667,2258541,1,2016-06-10 16:35:06,2016-06-10 17:56:38,2,33957.074,-73.78175354003909,40.64482879638671,2,N,-73.9812927246094,40.7784385681152,1,52.0,4.5,0.5,12.57,5.54,0.3,75.41,81.5333333333333,0,3
1668,1668,2258626,1,2016-06-10 16:40:56,2016-06-10 17:46:05,2,28968.12,-73.7820358276367,40.6447868347168,2,N,-73.96852111816409,40.761680603027294,1,52.0,4.5,0.5,11.45,0.0,0.3,68.75,65.15,0,3
1669,1669,2258637,2,2016-06-10 16:40:57,2016-06-10 17:46:02,1,32750.069,-73.7821578979492,40.6448402404785,2,N,-73.9697036743164,40.7898406982422,1,52.0,4.5,0.5,12.57,5.54,0.3,75.41,65.0833333333333,1,1
1670,1670,2258665,2,2016-06-10 16:35:27,2016-06-10 17:36:58,2,29193.4276,-73.7767562866211,40.6455192565918,2,N,-73.9682083129883,40.756130218505895,1,52.0,4.5,0.5,12.57,5.54,0.3,75.41,61.5166666666667,0,1
1671,1671,2258693,2,2016-06-10 16:22:31,2016-06-10 16:22:55,1,33039.7502,-73.7766647338867,40.6453247070312,2,N,-73.9596252441406,40.7733726501465,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,0.4,1,3
1672,1672,2258702,2,2016-06-10 16:22:33,2016-06-10 17:18:18,5,26715.044,-73.7843933105469,40.64861297607421,2,N,-73.9719772338867,40.756401062011705,1,52.0,4.5,0.5,12.57,5.54,0.3,75.41,55.75,1,3
1673,1673,2258843,2,2016-06-10 16:35:40,2016-06-10 17:52:04,1,29579.6692,-73.7812194824219,40.644989013671896,2,N,-73.9956588745117,40.7333488464355,1,52.0,4.5,0.5,12.57,5.54,0.3,75.41,76.4,0,1
1674,1674,2258874,2,2016-06-10 16:22:56,2016-06-10 17:25:53,2,27439.247000000007,-73.7867889404297,40.6464996337891,2,N,-73.9833602905273,40.7567596435547,1,52.0,4.5,0.5,0.0,5.54,0.3,62.84,62.95,0,2
1675,1675,2258918,1,2016-06-10 16:35:48,2016-06-10 17:53:28,2,28646.252,-73.7817306518555,40.6447639465332,2,N,-73.98236083984379,40.7617225646973,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,77.6666666666667,0,2
1676,1676,2258944,1,2016-06-10 16:35:54,2016-06-10 17:26:23,1,27519.714,-73.781867980957,40.6448173522949,2,N,-73.9773483276367,40.747951507568395,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,50.4833333333333,0,2
1677,1677,2259011,1,2016-06-10 16:36:04,2016-06-10 17:40:04,3,30416.526,-73.7820587158203,40.644737243652294,2,N,-74.00323486328121,40.7401733398438,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,64.0,1,1
1678,1678,2259055,2,2016-06-10 16:23:20,2016-06-10 17:21:06,1,28469.2246,-73.78936767578121,40.6428184509277,2,N,-73.982063293457,40.7567710876465,1,52.0,4.5,0.5,0.0,5.54,0.3,62.84,57.7666666666667,1,2
1679,1679,2259173,2,2016-06-10 16:36:28,2016-06-10 17:55:16,6,28533.5982,-73.7840194702148,40.6486015319824,2,N,-73.9973068237305,40.7468299865723,1,52.0,4.5,0.5,12.57,5.54,0.3,75.41,78.8,1,1
1680,1680,2259297,2,2016-06-10 16:36:40,2016-06-10 17:43:40,1,31607.4376,-73.78466796875,40.6485710144043,2,N,-73.9651870727539,40.807701110839794,1,52.0,4.5,0.5,10.0,5.54,0.3,72.84,67.0,0,1
1681,1681,2259324,2,2016-06-10 16:36:47,2016-06-10 17:40:52,3,28581.8784,-73.7902069091797,40.6465301513672,2,N,-73.9786834716797,40.726261138916,2,52.0,4.5,0.5,0.0,0.0,0.3,57.3,64.0833333333333,1,1
1682,1682,2259337,2,2016-06-10 16:41:12,2016-06-10 17:44:19,1,31430.4102,-73.7817764282227,40.64482879638671,2,N,-74.0053482055664,40.745906829834,1,52.0,4.5,0.5,12.57,5.54,0.3,75.41,63.116666666666696,1,3
1683,1683,2259373,1,2016-06-10 16:36:51,2016-06-10 17:34:39,4,27036.912,-73.7900924682617,40.6464385986328,2,N,-73.9782485961914,40.754280090331996,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,57.8,1,1
1684,1684,2259568,1,2016-06-10 16:41:41,2016-06-10 17:53:14,1,27358.78,-73.79010009765621,40.6468162536621,2,N,-73.9722518920898,40.756950378418004,1,52.0,4.5,0.5,12.55,5.54,0.3,75.39,71.55,0,2
1685,1685,2259580,2,2016-06-10 16:41:44,2016-06-10 17:43:07,3,29370.455,-73.7880401611328,40.641471862793004,2,N,-73.9890365600586,40.7346992492676,1,52.0,4.5,0.5,15.71,5.54,0.3,78.55,61.383333333333304,1,3
1686,1686,2259593,2,2016-06-10 16:41:48,2016-06-10 17:47:23,1,29306.0814,-73.7835006713867,40.6486053466797,2,N,-73.9845962524414,40.766994476318395,1,52.0,4.5,0.5,15.71,5.54,0.3,78.55,65.5833333333333,0,3
1687,1687,2259613,1,2016-06-10 16:37:22,2016-06-10 17:45:59,1,27680.648,-73.789680480957,40.64699172973629,2,N,-73.9931411743164,40.748439788818395,1,52.0,4.5,0.5,15.7,5.54,0.3,78.54,68.6166666666667,0,1
1688,1688,2259620,1,2016-06-10 16:37:23,2016-06-10 17:48:47,1,31221.196,-73.7820587158203,40.6455841064453,2,N,-73.960807800293,40.7976837158203,3,52.0,4.5,0.5,0.0,5.54,0.3,62.84,71.4,1,1
1689,1689,2259637,1,2016-06-10 16:37:28,2016-06-10 17:45:45,2,27519.714,-73.7761688232422,40.6539535522461,2,N,-73.9835586547852,40.7557144165039,1,52.0,4.5,0.5,2.0,5.54,0.3,64.84,68.2833333333333,1,3
1690,1690,2259665,2,2016-06-10 16:37:34,2016-06-10 17:55:30,1,27777.2084,-73.7897567749023,40.6466407775879,2,N,-73.9872741699219,40.7594108581543,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,77.9333333333333,0,2
1691,1691,2259694,1,2016-06-10 16:41:54,2016-06-10 17:41:48,1,28163.45,-73.7907638549805,40.6442070007324,2,N,-73.9838562011719,40.7462921142578,1,52.0,4.5,0.5,10.0,5.54,0.3,72.84,59.9,1,1
1692,1692,2259746,1,2016-06-10 16:37:49,2016-06-10 17:40:32,1,29772.79,-73.7768325805664,40.6453285217285,2,N,-73.9761047363281,40.7575340270996,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,62.7166666666667,0,1
1693,1693,2259761,2,2016-06-10 16:37:52,2016-06-10 17:31:55,2,27535.8074,-73.78224182128909,40.6446418762207,2,N,-73.97666931152341,40.7517585754395,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,54.05,1,2
1694,1694,2259861,2,2016-06-10 16:42:08,2016-06-10 18:03:36,1,31784.465,-73.77679443359379,40.6450958251953,2,N,-74.0060119628906,40.7272148132324,1,52.0,4.5,0.5,12.57,5.54,0.3,75.41,81.4666666666667,0,2
1695,1695,2259942,2,2016-06-10 16:42:22,2016-06-10 17:43:55,2,26843.7912,-73.8022994995117,40.647518157959,2,N,-73.9904479980469,40.73463821411129,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,61.55,0,2
1696,1696,2259975,2,2016-06-10 16:42:29,2016-06-10 18:01:47,6,29982.0042,-73.7819366455078,40.644569396972706,2,N,-73.9793014526367,40.7642211914062,1,52.0,4.5,0.5,15.71,5.54,0.3,78.55,79.3,0,3
1697,1697,2260072,2,2016-06-10 16:42:45,2016-06-10 17:51:18,1,28292.1972,-73.7835006713867,40.6486396789551,2,N,-73.98915100097659,40.757839202880895,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,68.55,1,3
1698,1698,2260085,1,2016-06-10 16:42:48,2016-06-10 17:50:39,3,28968.12,-73.7819747924805,40.6446952819824,2,N,-73.9914855957031,40.746620178222706,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,67.85,1,2
1699,1699,2260105,2,2016-06-10 16:38:26,2016-06-10 17:54:09,1,33973.1674,-73.7821807861328,40.6447105407715,2,N,-73.9746475219727,40.7866706848145,1,52.0,4.5,0.5,12.57,5.54,0.3,75.41,75.7166666666667,0,1
1700,1700,2260160,2,2016-06-10 16:42:57,2016-06-10 18:17:57,1,35582.5074,-73.7899169921875,40.6467895507812,2,N,-73.99078369140621,40.768379211425795,1,52.0,4.5,0.5,12.57,5.54,0.3,75.41,95.0,1,2
1701,1701,2260219,1,2016-06-10 16:43:03,2016-06-10 18:00:08,2,28002.516,-73.7899856567383,40.646800994873,2,N,-73.9791946411133,40.7623634338379,1,52.0,4.5,0.5,15.7,5.54,0.3,78.54,77.0833333333333,1,1
1702,1702,2260226,2,2016-06-10 16:43:05,2016-06-10 18:22:51,1,27246.1262,-73.7897720336914,40.6468086242676,2,N,-74.0106887817383,40.71712493896489,2,52.0,4.5,0.5,0.0,0.0,0.3,57.3,99.7666666666667,0,2
1703,1703,2260412,1,2016-06-10 16:39:04,2016-06-10 17:51:12,4,29450.922,-73.78907775878909,40.6421546936035,2,N,-73.9862060546875,40.750675201416,1,52.0,4.5,0.5,12.55,5.54,0.3,75.39,72.1333333333333,1,3
1704,1704,2260449,2,2016-06-10 16:47:20,2016-06-10 17:58:20,1,27680.648,-73.78977966308601,40.646881103515604,2,N,-73.9914779663086,40.750068664550795,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,71.0,0,3
1705,1705,2260519,2,2016-06-10 16:39:11,2016-06-10 18:03:05,5,29708.4164,-73.7902297973633,40.6437110900879,2,N,-73.9941329956055,40.764820098877,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,83.9,1,1
1706,1706,2260526,2,2016-06-10 16:39:13,2016-06-10 17:49:12,1,31736.1848,-73.7802200317383,40.64566040039061,2,N,-73.97991943359379,40.7394409179688,2,52.0,4.5,0.5,0.0,0.0,0.3,57.3,69.9833333333333,1,2
1707,1707,2260550,2,2016-06-10 16:47:34,2016-06-10 18:02:34,1,29096.8672,-73.7810897827148,40.6450614929199,2,N,-73.9892272949219,40.7588005065918,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,75.0,1,2
1708,1708,2260627,1,2016-06-10 16:39:20,2016-06-10 17:26:06,2,27680.648,-73.790771484375,40.6466484069824,2,N,-73.97227478027341,40.7471809387207,1,52.0,4.5,0.5,0.0,5.54,0.3,62.84,46.7666666666667,1,1
1709,1709,2260673,2,2016-06-10 16:47:52,2016-06-10 17:52:27,1,28308.2906,-73.7820587158203,40.644844055175795,2,N,-73.9821243286133,40.7581176757812,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,64.5833333333333,0,1
1710,1710,2260701,2,2016-06-10 16:43:11,2016-06-10 17:37:09,1,25314.9182,-73.7971878051758,40.644783020019496,2,N,-73.9743728637695,40.7502326965332,1,52.0,4.5,0.5,0.0,5.54,0.3,62.84,53.9666666666667,1,1
1711,1711,2260726,2,2016-06-10 16:43:19,2016-06-10 18:26:06,3,29611.856,-73.7901382446289,40.646820068359396,2,N,-73.9951477050781,40.7651786804199,1,52.0,4.5,0.5,0.0,5.54,0.3,62.84,102.78333333333299,1,2
1712,1712,2260733,2,2016-06-10 16:43:22,2016-06-10 18:06:56,1,29096.8672,-73.79017639160159,40.643741607666,2,N,-73.984130859375,40.7611198425293,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,83.5666666666667,1,1
1713,1713,2260777,2,2016-06-10 16:12:25,2016-06-10 17:36:45,1,35421.5734,-73.77677154541009,40.6457862854004,2,N,-73.98765563964851,40.776374816894496,1,52.0,4.5,0.5,12.57,5.54,0.3,75.41,84.3333333333333,1,1
1714,1714,2260814,1,2016-06-10 16:48:08,2016-06-10 18:08:33,1,34278.942,-73.7866592407227,40.641693115234396,2,N,-73.9793167114258,40.78020477294921,1,52.0,4.5,0.5,12.55,5.54,0.3,75.39,80.4166666666667,0,2
1715,1715,2260829,2,2016-06-10 16:48:10,2016-06-10 18:06:52,1,34311.1288,-73.7869186401367,40.641056060791,2,N,-73.9755783081055,40.7769432067871,1,52.0,4.5,0.5,12.57,5.54,0.3,75.41,78.7,0,3
1716,1716,2260836,1,2016-06-10 16:48:11,2016-06-10 17:49:22,1,28324.384,-73.7904586791992,40.6466026306152,2,N,-73.96319580078121,40.7749481201172,1,52.0,4.5,0.5,7.0,0.0,0.3,64.3,61.1833333333333,0,2
1717,1717,2260851,2,2016-06-10 16:39:28,2016-06-10 17:43:25,3,34697.3704,-73.7821731567383,40.6448974609375,2,N,-74.0100631713867,40.70964813232421,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,63.95,0,1
1718,1718,2261010,2,2016-06-10 16:39:54,2016-06-10 17:38:31,6,27004.7252,-73.7900772094727,40.646820068359396,2,N,-73.9785919189453,40.75041961669921,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,58.616666666666696,0,2
1719,1719,2261043,2,2016-06-10 16:40:02,2016-06-10 17:39:58,1,28887.653,-73.7901306152344,40.643608093261705,2,N,-73.9879531860352,40.7458000183105,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,59.9333333333333,0,3
1720,1720,2261121,1,2016-06-10 16:40:13,2016-06-10 17:49:46,1,32830.536,-73.7771224975586,40.6463775634766,2,N,-73.96556091308591,40.766761779785206,1,52.0,4.5,0.5,15.7,5.54,0.3,78.54,69.55,1,1
1721,1721,2261139,2,2016-06-10 16:40:15,2016-06-10 17:57:15,1,32685.6954,-73.7899856567383,40.6470336914062,2,N,-74.0069351196289,40.7074966430664,1,52.0,4.5,0.5,12.57,5.54,0.3,75.41,77.0,0,1
1722,1722,2261151,2,2016-06-10 16:40:19,2016-06-10 17:28:33,6,26280.5222,-73.7892379760742,40.646980285644496,2,N,-73.9801864624023,40.7507209777832,1,52.0,4.5,0.5,12.57,5.54,0.3,75.41,48.2333333333333,1,2
1723,1723,2261212,1,2016-06-10 16:48:41,2016-06-10 18:04:48,1,31382.13,-73.7818298339844,40.6446075439453,2,N,-73.9834518432617,40.7785224914551,1,52.0,4.5,0.5,6.0,5.54,0.3,68.84,76.1166666666667,0,3
1724,1724,2261232,2,2016-06-10 16:40:32,2016-06-10 17:55:45,2,27117.379,-73.7904510498047,40.647178649902294,2,N,-73.986198425293,40.752170562744105,1,52.0,4.5,0.5,12.57,5.54,0.3,75.41,75.2166666666667,0,2
1725,1725,2261265,1,2016-06-10 16:40:39,2016-06-10 17:46:20,2,29772.79,-73.7825622558594,40.6455726623535,2,N,-73.9794616699219,40.765228271484396,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,65.6833333333333,1,1
1726,1726,2261354,2,2016-06-10 16:52:46,2016-06-10 18:06:43,1,30690.1138,-73.7895050048828,40.643524169921896,2,N,-73.9841842651367,40.7627563476562,1,52.0,4.5,0.5,2.12,5.54,0.3,64.96,73.95,0,2
1727,1727,2261405,1,2016-06-10 16:49:04,2016-06-10 17:54:14,4,30577.46,-73.7894515991211,40.643798828125,2,N,-73.94337463378909,40.815635681152294,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,65.1666666666667,0,2
1728,1728,2261477,1,2016-06-10 16:49:14,2016-06-10 17:48:00,1,30094.658,-73.7897491455078,40.64377975463871,2,N,-73.9982223510742,40.7194786071777,1,52.0,4.5,0.5,11.45,0.0,0.3,68.75,58.7666666666667,0,1
1729,1729,2261526,1,2016-06-10 16:49:28,2016-06-10 17:56:09,3,27841.582,-73.78993225097659,40.646759033203104,2,N,-73.98194885253909,40.75664520263671,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,66.6833333333333,1,2
1730,1730,2261529,2,2016-06-10 16:49:28,2016-06-10 17:57:43,1,32943.1898,-73.7767333984375,40.645500183105504,2,N,-73.9680633544922,40.793952941894496,1,52.0,4.5,0.5,15.71,5.54,0.3,78.55,68.25,0,2
1731,1731,2261543,2,2016-06-10 16:43:45,2016-06-10 17:52:25,1,30352.1524,-73.7850036621094,40.6485595703125,2,N,-74.00408935546879,40.742668151855504,1,52.0,4.5,0.5,15.71,5.54,0.3,78.55,68.6666666666667,1,1
1732,1732,2261554,2,2016-06-10 16:43:48,2016-06-10 18:14:50,1,34681.277,-73.7810287475586,40.64500045776371,2,N,-73.9417037963867,40.8475189208984,1,52.0,4.5,0.5,10.0,5.54,0.3,72.84,91.0333333333333,1,2
1733,1733,2261597,1,2016-06-10 16:49:36,2016-06-10 17:53:47,1,30577.46,-73.79026794433591,40.646278381347706,2,N,-73.959358215332,40.78114700317379,1,52.0,4.5,0.5,15.7,5.54,0.3,78.54,64.1833333333333,1,2
1734,1734,2261624,1,2016-06-10 16:43:56,2016-06-10 18:01:43,2,34922.678,-73.789665222168,40.6437339782715,2,N,-73.9752426147461,40.75734329223629,1,52.0,4.5,0.5,17.16,5.54,0.3,80.0,77.7833333333333,0,3
1735,1735,2261719,2,2016-06-10 16:44:08,2016-06-10 18:02:51,5,23094.029,-73.776611328125,40.645359039306605,1,N,-73.99208068847659,40.694221496581996,1,60.5,1.0,0.5,15.58,0.0,0.3,77.88,78.7166666666667,1,3
1736,1736,2261755,2,2016-06-10 16:53:01,2016-06-10 17:54:45,2,29112.9606,-73.7856140136719,40.64290618896489,2,N,-73.9793319702148,40.7487335205078,1,52.0,4.5,0.5,12.57,5.54,0.3,75.41,61.7333333333333,0,1
1737,1737,2261766,1,2016-06-10 16:49:49,2016-06-10 17:48:25,1,27680.648,-73.7818374633789,40.644737243652294,2,N,-73.9668426513672,40.7551689147949,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,58.6,0,2
1738,1738,2261882,2,2016-06-10 16:44:22,2016-06-10 17:47:48,2,29177.3342,-73.7854690551758,40.648777008056605,2,N,-73.9812469482422,40.768985748291,1,52.0,4.5,0.5,0.0,5.54,0.3,62.84,63.4333333333333,0,2
1739,1739,2261975,2,2016-06-10 16:44:39,2016-06-10 17:50:15,1,28565.785,-73.788948059082,40.6411781311035,2,N,-73.9829788208008,40.7354316711426,1,52.0,4.5,0.5,15.71,5.54,0.3,78.55,65.6,0,3
1740,1740,2261985,2,2016-06-10 16:44:41,2016-06-10 17:46:43,2,24864.303,-73.7894515991211,40.66286087036129,2,N,-73.98583984375,40.7519989013672,1,52.0,4.5,0.5,10.0,5.54,0.3,72.84,62.0333333333333,1,2
1741,1741,2262073,1,2016-06-10 16:44:44,2016-06-10 17:49:55,3,30899.328,-73.78515625,40.648521423339794,2,N,-73.97267150878909,40.7956581115723,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,65.1833333333333,0,1
1742,1742,2262101,2,2016-06-10 16:44:51,2016-06-10 17:58:33,1,34552.5298,-73.789794921875,40.644138336181605,2,N,-74.0090713500977,40.70635223388671,1,52.0,4.5,0.5,5.75,0.0,0.3,63.05,73.7,1,3
1743,1743,2262280,1,2016-06-10 16:53:21,2016-06-10 17:57:57,4,26875.978,-73.789794921875,40.647026062011705,2,N,-73.9812088012695,40.7581634521484,1,52.0,4.5,0.5,12.55,5.54,0.3,75.39,64.6,0,3
1744,1744,2262293,1,2016-06-10 16:45:02,2016-06-10 17:51:00,2,28968.12,-73.7897872924805,40.643741607666,2,N,-73.9878616333008,40.7574424743652,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,65.9666666666667,1,1
1745,1745,2262316,2,2016-06-10 16:45:06,2016-06-10 18:02:51,1,29869.3504,-73.7841873168945,40.6486358642578,2,N,-73.98268127441409,40.7689208984375,1,52.0,4.5,0.5,15.71,5.54,0.3,78.55,77.75,0,1
1746,1746,2262340,1,2016-06-10 16:50:51,2016-06-10 17:56:07,1,26875.978,-73.7906265258789,40.662326812744105,2,N,-73.97589111328121,40.7628211975098,1,52.0,4.5,0.5,18.85,5.54,0.3,81.69,65.2666666666667,0,2
1747,1747,2262473,2,2016-06-10 16:58:37,2016-06-10 18:13:11,5,28710.6256,-73.7836380004883,40.648750305175795,2,N,-73.981819152832,40.757839202880895,1,52.0,4.5,0.5,15.71,5.54,0.3,78.55,74.5666666666667,0,1
1748,1748,2262510,2,2016-06-10 16:51:14,2016-06-10 18:04:37,1,27809.3952,-73.78556060791009,40.6482734680176,2,N,-73.9856491088867,40.75310516357421,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,73.3833333333333,1,2
1749,1749,2262529,1,2016-06-10 16:58:42,2016-06-10 18:13:27,1,30416.526,-73.787712097168,40.641395568847706,2,N,-73.9954147338867,40.732570648193395,1,52.0,4.5,0.5,12.55,5.54,0.3,75.39,74.75,1,2
1750,1750,2262561,2,2016-06-10 16:51:17,2016-06-10 18:15:19,3,30030.2844,-73.7861251831055,40.6421661376953,2,N,-73.9990768432617,40.732391357421896,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,84.0333333333333,1,2
1751,1751,2262637,2,2016-06-10 16:53:32,2016-06-10 18:10:22,3,3089.9328,-73.7902755737305,40.6438484191895,2,N,-73.978141784668,40.7647933959961,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,76.8333333333333,1,2
1752,1752,2262650,2,2016-06-10 16:53:35,2016-06-10 18:04:29,5,28887.653,-73.7887268066406,40.642158508300795,2,N,-73.98268127441409,40.76000213623049,1,52.0,4.5,0.5,15.71,5.54,0.3,78.55,70.9,0,3
1753,1753,2262678,2,2016-06-10 16:51:38,2016-06-10 17:43:03,1,27036.912,-73.7818069458008,40.6447982788086,2,N,-73.9753723144531,40.7506561279297,1,52.0,4.5,0.5,15.71,5.54,0.3,78.55,51.4166666666667,1,1
1754,1754,2262761,2,2016-06-10 16:58:51,2016-06-10 18:09:50,1,29515.2956,-73.7916717529297,40.64528274536129,2,N,-73.9524765014648,40.8231658935547,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,70.9833333333333,0,2
1755,1755,2262778,1,2016-06-10 16:58:54,2016-06-10 18:20:01,3,27841.582,-73.7871017456055,40.6459083557129,2,N,-73.98272705078121,40.769248962402294,2,52.0,4.5,0.5,0.0,0.0,0.3,57.3,81.1166666666667,0,1
1756,1756,2262782,2,2016-06-10 16:58:54,2016-06-10 18:12:44,1,28227.8236,-73.7898406982422,40.646736145019496,2,N,-73.9888381958008,40.758735656738295,1,52.0,4.5,0.5,0.0,5.54,0.3,62.84,73.8333333333333,1,2
1757,1757,2262808,1,2016-06-10 16:52:01,2016-06-10 18:12:03,2,28807.186,-73.7818984985352,40.644588470459,2,N,-73.9767150878906,40.764892578125,2,52.0,4.5,0.5,0.0,0.0,0.3,57.3,80.0333333333333,1,1
1758,1758,2262845,1,2016-06-10 16:53:48,2016-06-10 18:00:27,1,26715.044,-73.78941345214841,40.6470832824707,2,N,-73.98863220214841,40.7559013366699,1,52.0,4.5,0.5,5.0,5.54,0.3,67.84,66.65,1,2
1759,1759,2262863,2,2016-06-10 16:52:06,2016-06-10 17:52:45,2,25153.9842,-73.80751037597659,40.6562461853027,2,N,-73.9733657836914,40.7552719116211,1,52.0,4.5,0.5,12.57,5.54,0.3,75.41,60.65,1,3
1760,1760,2262966,2,2016-06-10 16:59:02,2016-06-10 18:23:30,1,29644.0428,-73.79029846191409,40.643798828125,2,N,-73.9913635253906,40.750148773193395,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,84.4666666666667,1,3
1761,1761,2262968,2,2016-06-10 16:59:02,2016-06-10 18:13:49,5,29434.8286,-73.78651428222659,40.6417236328125,2,N,-73.99607849121091,40.7610626220703,1,52.0,4.5,0.5,15.71,5.54,0.3,78.55,74.7833333333333,1,1
1762,1762,2263006,1,2016-06-10 16:52:32,2016-06-10 17:59:15,1,28485.318,-73.78993225097659,40.6471290588379,2,Y,-73.97911071777341,40.7617225646973,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,66.7166666666667,1,3
1763,1763,2263197,1,2016-06-10 16:59:10,2016-06-10 18:11:47,2,31543.064,-73.783447265625,40.648597717285206,2,N,-73.9604263305664,40.806491851806605,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,72.6166666666667,0,1
1764,1764,2263228,1,2016-06-10 16:59:15,2016-06-10 18:01:13,3,28163.45,-73.7870712280273,40.653511047363295,2,N,-73.99278259277341,40.713172912597706,2,52.0,4.5,0.5,0.0,0.0,0.3,57.3,61.9666666666667,0,3
1765,1765,2263247,2,2016-06-10 17:03:47,2016-06-10 18:18:09,1,28276.1038,-73.7845230102539,40.6486015319824,2,N,-73.9820327758789,40.7650718688965,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,74.3666666666667,1,3
1766,1766,2263287,2,2016-06-10 17:03:57,2016-06-10 18:12:13,1,27551.9008,-73.7808380126953,40.64646530151371,2,N,-73.9914932250977,40.7490081787109,1,52.0,4.5,0.5,8.0,5.54,0.3,70.84,68.2666666666667,0,3
1767,1767,2263306,2,2016-06-10 17:04:01,2016-06-10 18:16:45,1,28646.252,-73.7928085327148,40.645072937011705,2,N,-73.9832229614258,40.76595306396489,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,72.7333333333333,1,1
1768,1768,2263401,2,2016-06-10 16:59:28,2016-06-10 18:02:32,1,33667.3928,-73.7831115722656,40.64674758911129,2,N,-74.0059051513672,40.707790374755895,1,52.0,4.5,0.5,12.57,5.54,0.3,75.41,63.0666666666667,1,2
