,destID,destLat,destLong,timeFromSrc,distFromSrc
2550,DEST2551,40.75045643,-74.01511736,1673.082,30810.976000000002
2551,DEST2552,40.74979926,-74.01337662,1675.683,30851.443
2552,DEST2553,40.7491421,-74.01163589,1683.587,30957.205
2553,DEST2554,40.74848493,-74.00989516,1685.896,30980.298
2554,DEST2555,40.74782776,-74.00815442,1698.76,31108.93
2555,DEST2556,40.747170600000004,-74.00641369,1737.723,31743.009
2556,DEST2557,40.74651343,-74.00467296,1692.934,30506.771
2557,DEST2558,40.74585626,-74.00293222,1670.729,30288.346
2558,DEST2559,40.7451991,-74.00119149,1662.202,30213.04
2559,DEST2560,40.74454193,-73.99945076,1678.564,30376.662999999997
2560,DEST2561,40.74388476,-73.99771002,1701.201,30144.041
2561,DEST2562,40.743227600000004,-73.99596929,1610.129,29601.679
2562,DEST2563,40.74257043,-73.99422856,1639.59,29765.352000000003
2563,DEST2564,40.74191326,-73.99248782,1629.399,29535.9
2564,DEST2565,40.7412561,-73.99074709,1658.84,29699.459
2565,DEST2566,40.74059893,-73.98900636,1549.067,29027.974
2566,DEST2567,40.73994176,-73.98726562,1578.504,29191.51
2567,DEST2568,40.739284600000005,-73.98552489,1526.293,28742.439
2568,DEST2569,40.73862743,-73.98378416,1479.421,28538.959
2569,DEST2570,40.73797026,-73.98204342,1455.913,28365.933999999997
2570,DEST2571,40.7373131,-73.98030269,1454.119,28352.977000000003
2571,DEST2572,40.73665593,-73.97856196,1510.169,28671.342999999997
2572,DEST2573,40.73599876,-73.97682122,1461.504,29165.101000000002
2573,DEST2574,40.735341600000005,-73.97508049,1399.386,28742.299
2574,DEST2575,40.73468443,-73.97333976,1414.636,28863.637000000002
2575,DEST2576,40.73402726,-73.97159902,1593.607,32476.466
2576,DEST2577,40.7333701,-73.96985829,1590.449,32376.452999999998
2577,DEST2578,40.73271293,-73.96811756,1575.155,32036.193
2578,DEST2579,40.73205576,-73.96637682,1421.898,25999.282000000003
2579,DEST2580,40.731398600000006,-73.96463609,1421.898,25999.282000000003
2580,DEST2581,40.74891586,-74.01613771,1683.587,30957.205
2581,DEST2582,40.74825869,-74.01439698,1683.587,30957.205
2582,DEST2583,40.74760152,-74.01265625,1706.264,31183.97
2583,DEST2584,40.74694436,-74.01091551,1711.57,31237.029
2584,DEST2585,40.74628719,-74.00917478,1716.974,31291.07
2585,DEST2586,40.74563002,-74.00743405,1722.153,31526.523999999998
2586,DEST2587,40.74497286,-74.00569331,1703.025,30592.761000000002
2587,DEST2588,40.74431569,-74.00395258,1686.655,30429.067000000003
2588,DEST2589,40.74365852,-74.00221185,1705.503,30267.112999999998
2589,DEST2590,40.74300136,-74.00047111,1689.134,30103.428
2590,DEST2591,40.74234419,-73.99873038,1661.538,29939.746
2591,DEST2592,40.74168702,-73.99698965,1669.081,29772.337000000003
2592,DEST2593,40.74102986,-73.99524891,1639.627,29608.708
2593,DEST2594,40.74037269,-73.99350818,1650.741,29687.712000000003
2594,DEST2595,40.73971552,-73.99176745,1680.148,29851.084
2595,DEST2596,40.73905836,-73.99002671,1572.063,29014.979
2596,DEST2597,40.73840119,-73.98828598,1596.106,29148.546000000002
2597,DEST2598,40.73774402,-73.98654525,1528.548,28714.737
2598,DEST2599,40.73708686,-73.98480451,1558.071,28878.759
2599,DEST2600,40.73642969,-73.98306378,1528.456,28866.263
2600,DEST2601,40.73577252,-73.98132305,1486.932,28597.193
2601,DEST2602,40.73511536,-73.97958231,1501.118,29581.811
2602,DEST2603,40.73445819,-73.97784158,1466.755,29379.222999999998
2603,DEST2604,40.73380102,-73.97610085,1450.299,29214.642999999996
2604,DEST2605,40.73314386,-73.97436011,1391.1,28987.057
2605,DEST2606,40.73248669,-73.97261938,1588.823,32324.98
2606,DEST2607,40.73182952,-73.97087865,1578.102,32088.593999999997
2607,DEST2608,40.73117236,-73.96913791,1572.83,31994.87
2608,DEST2609,40.73051519,-73.96739718,1570.591,31955.053
2609,DEST2610,40.72985802,-73.96565645,1413.04,25736.088
2610,DEST2611,40.74737529,-74.01715807,1946.826,34811.708
2611,DEST2612,40.74671812,-74.01541734,1719.907,31320.408
2612,DEST2613,40.74606095,-74.0136766,1724.996,31371.292999999998
2613,DEST2614,40.74540379,-74.01193587,1729.909,31420.425
2614,DEST2615,40.74474662,-74.01019514,1731.608,31437.412
2615,DEST2616,40.74408945,-74.0084544,1719.461,31526.546000000002
2616,DEST2617,40.74343229,-74.00671367,1736.525,31697.188
2617,DEST2618,40.74277512,-74.00497294,1752.94,31861.345
2618,DEST2619,40.74211795,-74.0032322,1714.39,30678.386000000002
2619,DEST2620,40.74146079,-74.00149147,1741.996,30501.958
2620,DEST2621,40.74080362,-73.99975074,1680.761,30080.897
2621,DEST2622,40.74014645,-73.99801,1688.381,29913.884
2622,DEST2623,40.73948929,-73.99626927,1658.918,29750.203999999998
2623,DEST2624,40.73883212,-73.99452854,1629.458,29586.529
2624,DEST2625,40.73817495,-73.9927878,1599.97,29422.711
2625,DEST2626,40.73751779,-73.99104707,1593.254,29201.4
2626,DEST2627,40.73686062,-73.98930634,1563.746,29037.46
2627,DEST2628,40.73620345,-73.9875656,1566.096,29139.209
2628,DEST2629,40.73554629,-73.98582487,1528.728,28922.475
2629,DEST2630,40.73488912,-73.98408414,1548.962,29022.693
2630,DEST2631,40.73423195,-73.9823434,1503.219,28754.015
2631,DEST2632,40.73357479,-73.98060267,1611.739,29510.245
2632,DEST2633,40.73291762,-73.97886194,1553.88,29035.468999999997
2633,DEST2634,40.73226045,-73.9771212,1458.301,29294.666
2634,DEST2635,40.73160329,-73.97538047,1495.242,29639.47
2635,DEST2636,40.73094612,-73.97363974,1399.073,29239.537999999997
2636,DEST2637,40.73028895,-73.971899,1575.155,32036.193
2637,DEST2638,40.72963179,-73.97015827,1569.432,31934.455
2638,DEST2639,40.72897462,-73.96841754,1566.781,31887.324
2639,DEST2640,40.72831745,-73.96667679999999,1564.916,31854.18
2640,DEST2641,40.74583471,-74.01817843,1951.443,34842.486000000004
2641,DEST2642,40.74517755,-74.0164377,1951.443,34842.486000000004
2642,DEST2643,40.74452038,-74.01469696,1731.608,31437.412
2643,DEST2644,40.74386321,-74.01295623,1724.105,31604.717999999997
2644,DEST2645,40.74320605,-74.0112155,1727.223,31653.231
2645,DEST2646,40.74254888,-74.00947476,1730.782,31708.592999999997
2646,DEST2647,40.74189171,-74.00773403,1746.147,30966.255
2647,DEST2648,40.74123455,-74.0059933,1727.728,30802.519
2648,DEST2649,40.74057738,-74.00425256,1732.926,30832.314
2649,DEST2650,40.73992021,-74.00251183,1731.213,30486.089
2650,DEST2651,40.73926305,-74.0007711,1708.259,30317.25
2651,DEST2652,40.73860588,-73.99903036,1698.122,30148.38
2652,DEST2653,40.73794871,-73.99728963,1675.456,29984.68
2653,DEST2654,40.73729155,-73.9955489,1658.183,29770.951
2654,DEST2655,40.73663438,-73.99380816,1633.132,29612.147
2655,DEST2656,40.73597721,-73.99206743,1660.395,29775.67
2656,DEST2657,40.73532005,-73.9903267,1582.078,29179.884
2657,DEST2658,40.73466288,-73.98858596,1584.801,29287.647
2658,DEST2659,40.73400571,-73.98684523,1555.289,29123.689
2659,DEST2660,40.73334855,-73.9851045,1528.414,28959.822
2660,DEST2661,40.73269138,-73.98336376,1595.607,29427.828999999998
2661,DEST2662,40.73203421,-73.98162303,1594.246,30286.406000000003
2662,DEST2663,40.73137705,-73.9798823,1550.629,30075.712000000003
2663,DEST2664,40.73071988,-73.97814156,1565.16,30221.026
2664,DEST2665,40.73006271,-73.97640083,1480.549,29492.546000000002
2665,DEST2666,40.72940555,-73.9746601,1495.53,29541.37
2666,DEST2667,40.72874838,-73.97291936,1484.577,29513.259
2667,DEST2668,40.72809121,-73.97117863,1562.013,31803.706000000002
2668,DEST2669,40.72743405,-73.9694379,1558.745,31749.249
2669,DEST2670,40.72677688,-73.96769716,1555.401,31693.502999999997
2670,DEST2671,40.74429414,-74.01919879,1956.583,34876.758
2671,DEST2672,40.74363698,-74.01745805,1960.982,34906.082
2672,DEST2673,40.74297981,-74.01571732,1787.616,32176.625
2673,DEST2674,40.74232264,-74.01397659,1787.616,32176.625
2674,DEST2675,40.74166548,-74.01223585,1787.616,32176.625
2675,DEST2676,40.74100831,-74.01049512,1777.944,32128.261000000002
2676,DEST2677,40.74035114,-74.00875439,1772.488,31227.673
2677,DEST2678,40.73969398,-74.00701365,1765.756,31170.88
2678,DEST2679,40.73903681,-74.00527292,1745.07,30961.996
2679,DEST2680,40.73837964,-74.00353219,1762.606,30805.805
2680,DEST2681,40.73772248,-74.00179145,1738.286,30591.412999999997
2681,DEST2682,40.73706531,-74.00005072,1718.09,30417.542999999998
2682,DEST2683,40.73640814,-73.99830999,1734.459,30581.232999999997
2683,DEST2684,40.73575098,-73.99656925,1744.6,30358.929
2684,DEST2685,40.73509381,-73.99482852,1774.094,30522.786
2685,DEST2686,40.73443664,-73.99308779,1669.16,29902.278
2686,DEST2687,40.73377948,-73.99134705,1608.478,29370.562
2687,DEST2688,40.73312231,-73.98960632,1599.575,29455.181
2688,DEST2689,40.73246514,-73.98786559,1571.727,29306.491
2689,DEST2690,40.73180798,-73.98612485,1550.372,29126.945
2690,DEST2691,40.73115081,-73.98438412,1625.852,29583.7
2691,DEST2692,40.73049364,-73.98264339,1595.79,30251.726000000002
2692,DEST2693,40.72983648,-73.98090265,1558.98,30088.13
2693,DEST2694,40.72917931,-73.97916192,1541.284,29922.994
2694,DEST2695,40.72852214,-73.97742119,1537.764,29947.77
2695,DEST2696,40.72786498,-73.97568045,1506.889,29679.516
2696,DEST2697,40.72720781,-73.97393972,1527.938,29843.228
2697,DEST2698,40.72655064,-73.97219899,1431.476,29784.843999999997
2698,DEST2699,40.72589348,-73.97045825,1549.482,31594.851000000002
2699,DEST2700,40.72523631,-73.96871752,1548.972,31586.361
2700,DEST2701,40.74275357,-74.02021914,1970.322,34968.348
2701,DEST2702,40.7420964,-74.01847841,1970.322,34968.348
2702,DEST2703,40.74143924,-74.01673768,1787.616,32176.625
2703,DEST2704,40.74078207,-74.01499694,1787.616,32176.625
2704,DEST2705,40.7401249,-74.01325621,1796.78,32222.446
2705,DEST2706,40.73946774,-74.01151548,1804.695,32262.021
2706,DEST2707,40.73881057,-74.00977474,1782.576,31331.24
2707,DEST2708,40.7381534,-74.00803401,1774.895,31261.946
2708,DEST2709,40.73749624,-74.00629328,1781.636,31329.392000000003
2709,DEST2710,40.73683907,-74.00455254,1782.51,31308.453999999998
2710,DEST2711,40.7361819,-74.00281181,1741.654,30599.892999999996
2711,DEST2712,40.73552474,-74.00107108,1745.024,30657.362999999998
2712,DEST2713,40.73486757,-73.99933034,1763.244,30495.24
2713,DEST2714,40.7342104,-73.99758961,1767.038,30517.979
2714,DEST2715,40.73355324,-73.99584888,1796.493,30681.612999999998
2715,DEST2716,40.73289607,-73.99410814,1692.319,30067.202999999998
2716,DEST2717,40.7322389,-73.99236741,1721.793,30230.95
2717,DEST2718,40.73158174,-73.99062668,1652.308,29665.979
2718,DEST2719,40.73092457,-73.98888594,1596.384,29498.273999999998
2719,DEST2720,40.7302674,-73.98714521,1629.576,29690.202999999998
2720,DEST2721,40.72961024,-73.98540448,1645.451,29727.675
2721,DEST2722,40.72895307,-73.98366374,1623.335,30406.65
2722,DEST2723,40.7282959,-73.98192301,1589.707,30261.197999999997
2723,DEST2724,40.72763874,-73.98018228,1568.773,30077.659
2724,DEST2725,40.72698157,-73.97844154,1541.692,29937.716
2725,DEST2726,40.7263244,-73.97670081,1578.468,30229.97
2726,DEST2727,40.72566724,-73.97496008,1553.629,30031.293999999998
2727,DEST2728,40.72501007,-73.97321934,1443.187,29980.036
2728,DEST2729,40.7243529,-73.97147861,1539.093,31421.714
2729,DEST2730,40.72369574,-73.96973788,1538.895,31418.416
2730,DEST2731,40.741213,-74.02123950000001,1979.086,35026.773
2731,DEST2732,40.74055583,-74.01949877,1975.124,35000.362
2732,DEST2733,40.73989867,-74.01775803,1801.323,32245.162999999997
2733,DEST2734,40.7392415,-74.0160173,1804.695,32262.021
2734,DEST2735,40.73858433,-74.01427657,1804.695,32262.021
2735,DEST2736,40.73792717,-74.01253583,1763.175,32212.514
2736,DEST2737,40.73727,-74.01079509999998,1769.192,32306.113999999998
2737,DEST2738,40.73661283,-74.00905437,1794.989,31462.925
2738,DEST2739,40.73595567,-74.00731363,1787.126,30978.635
2739,DEST2740,40.7352985,-74.0055729,1798.505,31112.366
2740,DEST2741,40.73464133,-74.00383217,1763.797,30794.866
2741,DEST2742,40.73398417,-74.00209143,1763.036,30567.176
2742,DEST2743,40.733327,-74.0003507,1755.476,30491.565
2743,DEST2744,40.73266983,-73.99860997,1780.406,30619.979
2744,DEST2745,40.73201267,-73.99686923,1697.595,30131.212000000003
2745,DEST2746,40.7313555,-73.9951285,1748.67,30414.968999999997
2746,DEST2747,40.73069833,-73.99338777,1736.573,30416.841
2747,DEST2748,40.73004117,-73.99164703,1687.89,29914.273999999998
2748,DEST2749,40.729384,-73.9899063,1621.071,29690.295
2749,DEST2750,40.72872683,-73.98816557,1649.918,29845.516
2750,DEST2751,40.72806967,-73.98642483,1615.221,29576.75
2751,DEST2752,40.7274125,-73.9846841,1647.213,29740.494
2752,DEST2753,40.72675533,-73.98294337,1624.187,30452.757999999998
2753,DEST2754,40.72609817,-73.98120263,1591.589,30219.862
2754,DEST2755,40.725441,-73.9794619,1620.25,30351.747000000003
2755,DEST2756,40.72478383,-73.97772117,1573.295,30083.074
2756,DEST2757,40.72412667,-73.97598043,1579.986,30221.63
2757,DEST2758,40.7234695,-73.9742397,1597.535,30388.007
2758,DEST2759,40.72281233,-73.97249897,1527.597,31230.11
2759,DEST2760,40.72215517,-73.97075823,1527.399,31226.813
2760,DEST2761,40.73967243,-74.02225986,2080.687,35689.064
2761,DEST2762,40.73901526,-74.02051912,2073.649,35649.962
2762,DEST2763,40.7383581,-74.01877839,1804.695,32262.021
2763,DEST2764,40.73770093,-74.01703766,1804.695,32262.021
2764,DEST2765,40.73704376,-74.01529692,1772.147,32352.081000000002
2765,DEST2766,40.7363866,-74.01355619,1776.319,32416.979
2766,DEST2767,40.73572943,-74.01181546,1780.491,32481.877999999997
2767,DEST2768,40.73507226,-74.01007472,1831.671,31465.12
2768,DEST2769,40.7344151,-74.00833399,1809.059,31197.982999999997
2769,DEST2770,40.73375793,-74.00659326,1833.84,31439.071
2770,DEST2771,40.73310076,-74.00485252,1785.897,30988.922000000002
2771,DEST2772,40.732443599999996,-74.00311179,1785.446,30972.476000000002
2772,DEST2773,40.73178643,-74.00137106,1835.689,31258.674
2773,DEST2774,40.73112926,-73.99963032,1828.024,30984.83
2774,DEST2775,40.7304721,-73.99788959,1794.478,30669.467999999997
2775,DEST2776,40.72981493,-73.99614886,1804.069,30628.517999999996
2776,DEST2777,40.72915776,-73.99440812,1699.648,30012.312
2777,DEST2778,40.7285006,-73.99266739,1723.619,30398.061
2778,DEST2779,40.72784343,-73.99092666,1645.584,29880.962000000003
2779,DEST2780,40.72718626,-73.98918592,1631.87,29722.135
2780,DEST2781,40.7265291,-73.98744519,1677.078,30015.978
2781,DEST2782,40.72587193,-73.98570446,1669.968,29900.019
2782,DEST2783,40.72521476,-73.98396372,1655.312,29752.722999999998
2783,DEST2784,40.7245576,-73.98222299,1699.76,29955.34
2784,DEST2785,40.72390043,-73.98048226,1649.227,30510.807
2785,DEST2786,40.72324326,-73.97874152,1602.076,30241.277000000002
2786,DEST2787,40.7225861,-73.97700079,1638.912,30404.993
2787,DEST2788,40.72192893,-73.97526006,1600.646,31470.0
2788,DEST2789,40.72127176,-73.97351932,1514.023,31003.87
2789,DEST2790,40.7206146,-73.97177859,1509.892,30930.827999999998
2790,DEST2791,40.73813186,-74.02328021,2091.705,35796.039
2791,DEST2792,40.73747469,-74.02153948,2084.578,35756.448
2792,DEST2793,40.73681752,-74.01979875,2140.434,36100.995
2793,DEST2794,40.73616036,-74.01805801,1779.274,32462.95
2794,DEST2795,40.73550319,-74.01631728,1783.698,32531.762000000002
2795,DEST2796,40.73484602,-74.01457655,1787.797,32595.522999999997
2796,DEST2797,40.73418886,-74.01283581,1791.895,32659.283
2797,DEST2798,40.73353169,-74.01109508,1796.046,32723.854
2798,DEST2799,40.73287452,-74.00935435,1835.254,31407.515
2799,DEST2800,40.73221736,-74.00761361,1873.238,31399.485
2800,DEST2801,40.73156019,-74.00587288,1835.667,31218.292
2801,DEST2802,40.73090302,-74.00413215,1805.903,31129.255
2802,DEST2803,40.73024586,-74.00239141,1828.327,31217.783
2803,DEST2804,40.72958869,-74.00065068,1799.469,30697.197999999997
2804,DEST2805,40.72893152,-73.99890995,1795.961,30583.466
2805,DEST2806,40.72827436,-73.99716921,1765.091,30411.975
2806,DEST2807,40.72761719,-73.99542848,1718.244,30163.36
2807,DEST2808,40.72696002,-73.99368775,1726.005,30420.716
2808,DEST2809,40.72630286,-73.99194701,1671.623,30076.237999999998
2809,DEST2810,40.72564569,-73.99020628,1651.836,29868.807999999997
2810,DEST2811,40.72498852,-73.98846555,1655.948,29854.627
2811,DEST2812,40.72433136,-73.98672481,1688.664,29975.333
2812,DEST2813,40.72367419,-73.98498408,1645.539,29493.322999999997
2813,DEST2814,40.72301702,-73.98324335,1608.703,29329.609
2814,DEST2815,40.72235986,-73.98150261,1604.804,31447.707000000002
2815,DEST2816,40.72170269,-73.97976188,1583.786,31255.202
2816,DEST2817,40.72104552,-73.97802115,1553.942,31131.507999999998
2817,DEST2818,40.72038836,-73.97628041,1519.307,30899.835
2818,DEST2819,40.71973119,-73.97453968,1503.939,30824.996
2819,DEST2820,40.71907402,-73.97279895,1500.487,30763.629
2820,DEST2821,40.73659129,-74.02430057,2140.434,36100.995
2821,DEST2822,40.73593412,-74.02255984,2140.434,36100.995
2822,DEST2823,40.73527695,-74.0208191,2140.434,36100.995
2823,DEST2824,40.73461979,-74.01907837,1998.891,33679.358
2824,DEST2825,40.73396262,-74.01733764,1998.891,33679.358
2825,DEST2826,40.73330545,-74.0155969,1998.891,33679.358
2826,DEST2827,40.73264829,-74.01385617,1998.891,33679.358
2827,DEST2828,40.73199112,-74.01211544,1807.439,32901.072
2828,DEST2829,40.73133395,-74.0103747,1839.015,33315.765
2829,DEST2830,40.73067679,-74.00863397,1886.926,31550.784
2830,DEST2831,40.73001962,-74.00689324,1866.355,31418.632999999998
2831,DEST2832,40.72936245,-74.00515250000001,1832.484,31321.237999999998
2832,DEST2833,40.72870529,-74.00341177,1803.211,30973.697
2833,DEST2834,40.72804812,-74.00167104,1779.314,30814.875
2834,DEST2835,40.72739095,-73.9999303,1758.908,30657.467
2835,DEST2836,40.72673379,-73.99818957,1764.293,30634.068
2836,DEST2837,40.72607662,-73.99644884,1744.734,30354.69
2837,DEST2838,40.72541945,-73.99470809999998,1696.268,30189.295
2838,DEST2839,40.72476229,-73.99296737,1677.525,30046.808999999997
2839,DEST2840,40.72410512,-73.99122664,1664.35,29862.155
2840,DEST2841,40.72344795,-73.9894859,1625.253,29655.554
2841,DEST2842,40.72279079,-73.98774517,1606.329,29512.248
2842,DEST2843,40.72213362,-73.98600444,1588.923,29386.529
2843,DEST2844,40.72147645,-73.9842637,1593.474,29282.501
2844,DEST2845,40.72081929,-73.98252297,1589.341,29261.884
2845,DEST2846,40.72016212,-73.98078224,1571.824,31307.994
2846,DEST2847,40.71950495,-73.97904150000001,1540.936,31062.726000000002
2847,DEST2848,40.71884779,-73.97730077,1553.732,31209.23
2848,DEST2849,40.71819062,-73.97556004,1529.817,31033.624
2849,DEST2850,40.71753345,-73.9738193,1670.468,33424.288
2850,DEST2851,40.73505071,-74.02532093,2138.501,36095.625
2851,DEST2852,40.73439355,-74.0235802,2137.454,36092.719
2852,DEST2853,40.73373638,-74.02183946,2136.408,36089.814
2853,DEST2854,40.73307921,-74.02009873,1865.325,32116.862
2854,DEST2855,40.73242205,-74.01835799999999,1998.891,33679.358
2855,DEST2856,40.73176488,-74.01661726,1998.891,33679.358
2856,DEST2857,40.73110771,-74.01487653,1998.891,33679.358
2857,DEST2858,40.73045055,-74.0131358,2015.235,33724.757000000005
2858,DEST2859,40.72979338,-74.01139506,2082.91,33912.744
2859,DEST2860,40.72913621,-74.00965433,1880.225,31500.303
2860,DEST2861,40.72847905,-74.0079136,1880.907,31394.263
2861,DEST2862,40.72782188,-74.00617286,1858.294,31287.286
2862,DEST2863,40.72716471,-74.00443213,1813.293,30931.772
2863,DEST2864,40.72650755,-74.00269140000002,1789.632,30652.866
2864,DEST2865,40.72585038,-74.00095066,1760.345,30490.156000000003
2865,DEST2866,40.72519321,-73.99920993,1734.94,30349.011000000002
2866,DEST2867,40.72453605,-73.9974692,1726.332,30432.196
2867,DEST2868,40.72387888,-73.99572846,1684.606,29990.435
2868,DEST2869,40.72322171,-73.99398773,1658.577,29845.822
2869,DEST2870,40.72256455,-73.99224699999999,1652.989,29827.353
2870,DEST2871,40.72190738,-73.99050626,1636.24,29617.665
2871,DEST2872,40.72125021,-73.98876553,1591.668,29331.121
2872,DEST2873,40.72059305,-73.9870248,1559.659,29175.178
2873,DEST2874,40.71993588,-73.98528406,1591.389,29279.826
2874,DEST2875,40.71927871,-73.98354333,1569.213,29120.027000000002
2875,DEST2876,40.71862155,-73.9818026,1648.79,29667.386000000002
2876,DEST2877,40.71796438,-73.98006186,1575.325,31253.777000000002
2877,DEST2878,40.71730721,-73.97832113,1577.11,31400.035
2878,DEST2879,40.71665005,-73.9765804,1538.503,31114.33
2879,DEST2880,40.71599288,-73.97483966,1660.007,33240.445
2880,DEST2881,40.73351014,-74.02634129,2136.671,36090.542
2881,DEST2882,40.73285298,-74.02460055,2136.671,36090.542
2882,DEST2883,40.73219581,-74.02285982,1879.125,32323.863999999998
2883,DEST2884,40.73153864,-74.02111909,1868.544,32165.148999999998
2884,DEST2885,40.73088148,-74.01937835,1857.945,32006.161
2885,DEST2886,40.73022431,-74.01763762,1978.335,33622.257000000005
2886,DEST2887,40.72956714,-74.01589689,1958.241,33566.441
2887,DEST2888,40.72890998,-74.01415615,1946.626,33534.177
2888,DEST2889,40.72825281,-74.01241542,1983.416,33636.37
2889,DEST2890,40.72759564,-74.01067469,1867.343,31498.265
2890,DEST2891,40.72693848,-74.00893395,1870.481,31360.245
2891,DEST2892,40.72628131,-74.00719322,1815.124,31002.311
2892,DEST2893,40.72562414,-74.00545249,1831.826,31035.478
2893,DEST2894,40.72496698,-74.00371175,1770.084,30616.862999999998
2894,DEST2895,40.72430981,-74.00197102,1748.076,30494.588
2895,DEST2896,40.72365264,-74.00023029,1734.235,30381.437
2896,DEST2897,40.72299548,-73.99848955,1729.109,30353.62
2897,DEST2898,40.72233831,-73.99674882,1661.642,29903.884
2898,DEST2899,40.72168114,-73.99500809,1668.364,29900.895
2899,DEST2900,40.72102398,-73.99326735,1612.566,29557.319
2900,DEST2901,40.72036681,-73.99152662,1589.496,29368.422000000002
2901,DEST2902,40.71970964,-73.98978589,1560.793,29183.368
2902,DEST2903,40.71905248,-73.98804515,1533.233,28984.314
2903,DEST2904,40.71839531,-73.98630442,1554.465,29038.092999999997
2904,DEST2905,40.71773814,-73.98456369,1633.12,29475.077999999998
2905,DEST2906,40.71708098,-73.98282295,1629.584,31670.527000000002
2906,DEST2907,40.71642381,-73.98108222,1466.499,28290.866
2907,DEST2908,40.71576664,-73.97934149,1599.911,29763.282000000003
2908,DEST2909,40.71510948,-73.97760075,1610.842,29927.257999999998
2909,DEST2910,40.71445231,-73.97586002,1621.735,30090.657000000003
2910,DEST2911,40.73196957,-74.02736164,2226.845,35372.376000000004
2911,DEST2912,40.7313124,-74.02562091,1892.111,32518.647
2912,DEST2913,40.73065524,-74.02388018,1882.344,32372.15
2913,DEST2914,40.72999807,-74.02213944,1871.763,32213.435
2914,DEST2915,40.7293409,-74.02039871,1861.164,32054.449
2915,DEST2916,40.72868374,-74.01865798,1850.583,31895.732999999997
2916,DEST2917,40.72802657,-74.01691724,1840.002,31737.017000000003
2917,DEST2918,40.72736939999999,-74.01517651,1829.273,31576.083
2918,DEST2919,40.72671224,-74.01343578,1818.669,31417.025
2919,DEST2920,40.72605507,-74.01169504,2137.755,36288.711
2920,DEST2921,40.7253979,-74.00995431,1886.598,31497.998
2921,DEST2922,40.72474074,-74.00821358,1886.297,31448.112
2922,DEST2923,40.72408357,-74.00647284,1765.645,30671.314
2923,DEST2924,40.723426399999994,-74.00473211,1792.975,30794.16
2924,DEST2925,40.72276924,-74.00299138,1732.765,30409.532000000003
2925,DEST2926,40.72211207,-74.00125064,1696.233,30161.623
2926,DEST2927,40.7214549,-73.99950991,1673.777,29999.425
2927,DEST2928,40.72079774,-73.99776918,1701.475,30199.466
2928,DEST2929,40.72014057,-73.99602844,1637.898,29714.089
2929,DEST2930,40.719483399999994,-73.99428771,1614.792,29573.398999999998
2930,DEST2931,40.71882624,-73.99254698,1629.014,29641.213
2931,DEST2932,40.71816907,-73.99080624,1603.445,29491.432
2932,DEST2933,40.7175119,-73.98906551,1552.367,29079.59
2933,DEST2934,40.71685474,-73.98732478,1580.664,29237.354
2934,DEST2935,40.71619757,-73.98558404,1632.8,29578.101000000002
2935,DEST2936,40.715540399999995,-73.98384331,1636.602,29657.737
2936,DEST2937,40.71488324,-73.98210258,1581.167,31771.762000000002
2937,DEST2938,40.71422607,-73.98036184,1558.641,31609.053
2938,DEST2939,40.7135689,-73.97862111,1536.025,31445.705
2939,DEST2940,40.71291174,-73.97688038,1637.149,32859.488
2940,DEST2941,40.730429,-74.028382,1905.507,32719.593999999997
2941,DEST2942,40.72977183,-74.02664127,1895.254,32565.792
2942,DEST2943,40.72911467,-74.02490053,1885.563,32420.436
2943,DEST2944,40.728457500000005,-74.0231598,1874.982,32261.721
2944,DEST2945,40.72780033,-74.02141907,1864.401,32103.006
2945,DEST2946,40.72714317,-74.01967833,2092.127,35604.285
2946,DEST2947,40.726486,-74.0179376,2102.708,35763.0
2947,DEST2948,40.72582883,-74.01619687,2113.289,35921.716
2948,DEST2949,40.72517167,-74.01445613,2123.192,36070.262
2949,DEST2950,40.724514500000005,-74.0127154,1866.884,31474.917
2950,DEST2951,40.72385733,-74.01097467,1884.058,31452.057999999997
2951,DEST2952,40.72320017,-74.00923393,1918.25,31642.22
2952,DEST2953,40.722543,-74.0074932,1899.788,31523.071
2953,DEST2954,40.72188583,-74.00575247,1798.787,30902.337000000003
2954,DEST2955,40.72122867,-74.00401173,1758.233,30628.708
2955,DEST2956,40.720571500000005,-74.002271,1736.925,30348.193
2956,DEST2957,40.71991433,-74.00053027,1712.815,30246.855
2957,DEST2958,40.71925717,-73.99878953,1728.926,30286.863999999998
2958,DEST2959,40.7186,-73.9970488,1672.401,29905.776
2959,DEST2960,40.71794283,-73.99530807,1641.204,29764.16
2960,DEST2961,40.71728567,-73.99356733,1622.771,29606.529
2961,DEST2962,40.7166285,-73.9918266,1600.224,29468.168999999998
2962,DEST2963,40.71597133,-73.99008587,1597.091,29345.177000000003
2963,DEST2964,40.71531417,-73.98834513,1615.452,29481.714
2964,DEST2965,40.714657,-73.9866044,1654.862,29685.537
2965,DEST2966,40.71399983,-73.98486367,1648.563,29758.102000000003
2966,DEST2967,40.71334267,-73.98312293,1603.671,31838.142999999996
2967,DEST2968,40.7126855,-73.9813822,1608.491,31773.926
2968,DEST2969,40.71202833,-73.97964147,1559.685,31591.743
2969,DEST2970,40.71137117,-73.97790073,1626.575,32683.245
2970,DEST2971,40.72888843,-74.02940236,1909.904,32785.547999999995
2971,DEST2972,40.72823126,-74.02766162,2046.422,34918.695
2972,DEST2973,40.727574100000005,-74.02592089,2057.164,35079.822
2973,DEST2974,40.72691693,-74.02418016,2067.745,35238.541
