"destID","destLat","destLong","timeFromSrc","distFromSrc"
"DEST2482",40.74127764,-73.97550089,1397.755,27937.682
"DEST2483",40.74062048,-73.97376015,1414.307,28101.729
"DEST2484",40.73996331,-73.97201942,1458.077,29318.526
"DEST2485",40.73930614,-73.97027869,1454.088,29278.64
"DEST2486",40.73864898,-73.96853795,1451.958,29257.339
"DEST2487",40.73799181,-73.96679722,1448.27,25822.35
"DEST2488",40.73733464,-73.96505649,1435.865,25725.868
"DEST2489",40.73667748,-73.96331575,1435.219,25720.847999999998
"DEST249",40.863823100000005,-73.92262399,1699.505,34734.602
"DEST2490",40.73602031,-73.96157502,1413.402,26127.522999999997
"DEST2491",40.75353757,-74.01307664,1658.226,30579.87
"DEST2492",40.7528804,-74.01133591,1660.104,30609.084
"DEST2493",40.75222324,-74.00959518,1662.058,30639.478
"DEST2494",40.75156607,-74.00785444,1685.349,30984.582000000002
"DEST2495",40.7509089,-74.00611371,1681.499,30837.892000000003
"DEST2496",40.75025174,-74.00437298,1672.194,30472.175
"DEST2497",40.74959457,-74.00263224,1663.103,30242.921000000002
"DEST2498",40.7489374,-74.00089151,1685.346,30418.66
"DEST2499",40.74828024,-73.99915078,1638.282,29910.645
"DEST25",40.865633,-73.8866094,1671.258,32724.416
"DEST250",40.86316593,-73.92088326,1674.14,34575.615
"DEST2500",40.74762307,-73.99741004,1656.776,30034.793999999998
"DEST2501",40.7469659,-73.99566931,1653.111,29801.365
"DEST2502",40.74630874,-73.99392858,1554.817,29209.001
"DEST2503",40.74565157,-73.99218784,1556.006,28997.99
"DEST2504",40.744994399999996,-73.99044711,1526.509,28834.111
"DEST2505",40.74433724,-73.98870638,1497.04,28670.394
"DEST2506",40.74368007,-73.98696564,1490.315,28448.816000000003
"DEST2507",40.7430229,-73.98522491,1460.799,28284.841
"DEST2508",40.74236574,-73.98348418,1439.167,28116.826
"DEST2509",40.74170857,-73.98174344,1450.349,28223.058999999997
"DEST251",40.86250876,-73.91914252,1692.009,34646.837999999996
"DEST2510",40.741051399999996,-73.98000271,1420.869,28059.283
"DEST2511",40.74039424,-73.97826198,1398.323,27924.79
"DEST2512",40.73973707,-73.97652124,1426.371,29011.521
"DEST2513",40.7390799,-73.97478051,1412.205,28379.609
"DEST2514",40.73842274,-73.97303978,1440.928,29147.041
"DEST2515",40.73776557,-73.97129904,1455.004,29134.04
"DEST2516",40.7371084,-73.96955831,1453.851,29128.272999999997
"DEST2517",40.73645124,-73.96781758,1453.851,29128.272999999997
"DEST2518",40.73579407,-73.96607684,1421.547,26052.632
"DEST2519",40.7351369,-73.96433611,1421.547,26052.632
"DEST252",40.8618516,-73.91740179,1706.233,34784.871
"DEST2520",40.73447974,-73.96259538,1421.547,26052.632
"DEST2521",40.751996999999996,-74.01409699999999,1669.813,30760.12
"DEST2522",40.75133983,-74.01235627,1670.876,30776.659
"DEST2523",40.75068267,-74.01061553,1672.374,30799.964
"DEST2524",40.7500255,-74.0088748,1675.585,30849.917
"DEST2525",40.74936833,-74.00713407,1682.518,30550.4
"DEST2526",40.74871117,-74.00539333,1688.78,30625.254
"DEST2527",40.748053999999996,-74.0036526,1681.041,30371.077999999998
"DEST2528",40.74739683,-74.00191187,1702.42,30581.369
"DEST2529",40.74673967,-74.00017113,1642.484,30036.9
"DEST253",40.86119443,-73.91566106,1674.931,34753.712999999996
"DEST2530",40.7460825,-73.9984304,1660.397,30216.022999999997
"DEST2531",40.74542533,-73.99668967,1666.467,29977.742000000002
"DEST2532",40.74476817,-73.99494893,1585.332,29424.796000000002
"DEST2533",40.744111,-73.99320820000001,1614.795,29588.486
"DEST2534",40.74345383,-73.99146747,1593.055,29368.866
"DEST2535",40.74279667,-73.98972673,1622.519,29532.557999999997
"DEST2536",40.7421395,-73.98798599999999,1531.678,28815.877999999997
"DEST2537",40.74148233,-73.98624527,1481.433,28436.151
"DEST2538",40.74082517,-73.98450453,1459.137,28264.127
"DEST2539",40.740168,-73.98276379999999,1492.94,28639.43
"DEST254",40.86053726,-73.91392032,1641.682,34286.346
"DEST2540",40.73951083,-73.98102307,1439.715,28208.73
"DEST2541",40.73885367,-73.97928233,1427.951,28975.507
"DEST2542",40.7381965,-73.9775416,1404.797,28819.752
"DEST2543",40.73753933,-73.97580087,1387.542,28647.812
"DEST2544",40.73688217,-73.97406013,1429.413,29006.077
"DEST2545",40.736225,-73.9723194,1452.705,29122.543999999998
"DEST2546",40.73556783,-73.97057867,1452.705,29122.543999999998
"DEST2547",40.73491067,-73.96883793,1452.705,29122.543999999998
"DEST2548",40.734253499999994,-73.96709720000001,1421.898,25999.282000000003
"DEST2549",40.73359633,-73.96535647,1421.898,25999.282000000003
"DEST255",40.859880100000005,-73.91217959,1821.77,33605.621
"DEST2550",40.73293917,-73.96361573,1421.898,25999.282000000003
"DEST2551",40.75045643,-74.01511736,1673.082,30810.976000000002
"DEST2552",40.74979926,-74.01337662,1675.683,30851.443
"DEST2553",40.7491421,-74.01163589,1683.587,30957.205
"DEST2554",40.74848493,-74.00989516,1685.896,30980.298
"DEST2555",40.74782776,-74.00815442,1698.76,31108.93
"DEST2556",40.747170600000004,-74.00641369,1737.723,31743.009
"DEST2557",40.74651343,-74.00467296,1692.934,30506.771
"DEST2558",40.74585626,-74.00293222,1670.729,30288.346
"DEST2559",40.7451991,-74.00119149,1662.202,30213.04
"DEST256",40.85922293,-73.91043886,1724.46,33331.757000000005
"DEST2560",40.74454193,-73.99945076,1678.564,30376.662999999997
"DEST2561",40.74388476,-73.99771002,1701.201,30144.041
"DEST2562",40.743227600000004,-73.99596929,1610.129,29601.679
"DEST2563",40.74257043,-73.99422856,1639.59,29765.352000000003
"DEST2564",40.74191326,-73.99248782,1629.399,29535.9
"DEST2565",40.7412561,-73.99074709,1658.84,29699.459
"DEST2566",40.74059893,-73.98900636,1549.067,29027.974
"DEST2567",40.73994176,-73.98726562,1578.504,29191.51
"DEST2568",40.739284600000005,-73.98552489,1526.293,28742.439
"DEST2569",40.73862743,-73.98378416,1479.421,28538.959
"DEST257",40.85856576,-73.90869812,1687.862,33232.37
"DEST2570",40.73797026,-73.98204342,1455.913,28365.933999999997
"DEST2571",40.7373131,-73.98030269,1454.119,28352.977000000003
"DEST2572",40.73665593,-73.97856196,1510.169,28671.342999999997
"DEST2573",40.73599876,-73.97682122,1461.504,29165.101000000002
"DEST2574",40.735341600000005,-73.97508049,1399.386,28742.299
"DEST2575",40.73468443,-73.97333976,1414.636,28863.637000000002
"DEST2576",40.73402726,-73.97159902,1593.607,32476.466
"DEST2577",40.7333701,-73.96985829,1590.449,32376.452999999998
"DEST2578",40.73271293,-73.96811756,1575.155,32036.193
"DEST2579",40.73205576,-73.96637682,1421.898,25999.282000000003
"DEST258",40.8579086,-73.90695739,1687.305,33034.3
"DEST2580",40.731398600000006,-73.96463609,1421.898,25999.282000000003
"DEST2581",40.74891586,-74.01613771,1683.587,30957.205
"DEST2582",40.74825869,-74.01439698,1683.587,30957.205
"DEST2583",40.74760152,-74.01265625,1706.264,31183.97
"DEST2584",40.74694436,-74.01091551,1711.57,31237.029
"DEST2585",40.74628719,-74.00917478,1716.974,31291.07
"DEST2586",40.74563002,-74.00743405,1722.153,31526.523999999998
"DEST2587",40.74497286,-74.00569331,1703.025,30592.761000000002
"DEST2588",40.74431569,-74.00395258,1686.655,30429.067000000003
"DEST2589",40.74365852,-74.00221185,1705.503,30267.112999999998
"DEST259",40.85725143,-73.90521666,1650.467,32870.57
"DEST2590",40.74300136,-74.00047111,1689.134,30103.428
"DEST2591",40.74234419,-73.99873038,1661.538,29939.746
"DEST2592",40.74168702,-73.99698965,1669.081,29772.337000000003
"DEST2593",40.74102986,-73.99524891,1639.627,29608.708
"DEST2594",40.74037269,-73.99350818,1650.741,29687.712000000003
"DEST2595",40.73971552,-73.99176745,1680.148,29851.084
"DEST2596",40.73905836,-73.99002671,1572.063,29014.979
"DEST2597",40.73840119,-73.98828598,1596.106,29148.546000000002
"DEST2598",40.73774402,-73.98654525,1528.548,28714.737
"DEST2599",40.73708686,-73.98480451,1558.071,28878.759
"DEST26",40.86497583,-73.88486867,1681.318,32519.58
"DEST260",40.85659426,-73.90347592,1669.917,32973.094
"DEST2600",40.73642969,-73.98306378,1528.456,28866.263
"DEST2601",40.73577252,-73.98132305,1486.932,28597.193
"DEST2602",40.73511536,-73.97958231,1501.118,29581.811
"DEST2603",40.73445819,-73.97784158,1466.755,29379.222999999998
"DEST2604",40.73380102,-73.97610085,1450.299,29214.642999999996
"DEST2605",40.73314386,-73.97436011,1391.1,28987.057
"DEST2606",40.73248669,-73.97261938,1588.823,32324.98
"DEST2607",40.73182952,-73.97087865,1578.102,32088.593999999997
"DEST2608",40.73117236,-73.96913791,1572.83,31994.87
"DEST2609",40.73051519,-73.96739718,1570.591,31955.053
"DEST261",40.855937100000006,-73.90173519,1683.209,32239.404
"DEST2610",40.72985802,-73.96565645,1413.04,25736.088
"DEST2611",40.74737529,-74.01715807,1946.826,34811.708
"DEST2612",40.74671812,-74.01541734,1719.907,31320.408
"DEST2613",40.74606095,-74.0136766,1724.996,31371.292999999998
"DEST2614",40.74540379,-74.01193587,1729.909,31420.425
"DEST2615",40.74474662,-74.01019514,1731.608,31437.412
"DEST2616",40.74408945,-74.0084544,1719.461,31526.546000000002
"DEST2617",40.74343229,-74.00671367,1736.525,31697.188
"DEST2618",40.74277512,-74.00497294,1752.94,31861.345
"DEST2619",40.74211795,-74.0032322,1714.39,30678.386000000002
"DEST262",40.85527993,-73.89999446,1654.757,31894.11
"DEST2620",40.74146079,-74.00149147,1741.996,30501.958
"DEST2621",40.74080362,-73.99975074,1680.761,30080.897
"DEST2622",40.74014645,-73.99801,1688.381,29913.884
"DEST2623",40.73948929,-73.99626927,1658.918,29750.203999999998
"DEST2624",40.73883212,-73.99452854,1629.458,29586.529
"DEST2625",40.73817495,-73.9927878,1599.97,29422.711
"DEST2626",40.73751779,-73.99104707,1593.254,29201.4
"DEST2627",40.73686062,-73.98930634,1563.746,29037.46
"DEST2628",40.73620345,-73.9875656,1566.096,29139.209
"DEST2629",40.73554629,-73.98582487,1528.728,28922.475
"DEST263",40.85462276,-73.89825372,1636.547,31669.12
"DEST2630",40.73488912,-73.98408414,1548.962,29022.693
"DEST2631",40.73423195,-73.9823434,1503.219,28754.015
"DEST2632",40.73357479,-73.98060267,1611.739,29510.245
"DEST2633",40.73291762,-73.97886194,1553.88,29035.468999999997
"DEST2634",40.73226045,-73.9771212,1458.301,29294.666
"DEST2635",40.73160329,-73.97538047,1495.242,29639.47
"DEST2636",40.73094612,-73.97363974,1399.073,29239.537999999997
"DEST2637",40.73028895,-73.971899,1575.155,32036.193
"DEST2638",40.72963179,-73.97015827,1569.432,31934.455
"DEST2639",40.72897462,-73.96841754,1566.781,31887.324
"DEST264",40.8539656,-73.89651299,1581.298,31465.447
"DEST2640",40.72831745,-73.96667679999999,1564.916,31854.18
"DEST2641",40.74583471,-74.01817843,1951.443,34842.486000000004
"DEST2642",40.74517755,-74.0164377,1951.443,34842.486000000004
"DEST2643",40.74452038,-74.01469696,1731.608,31437.412
"DEST2644",40.74386321,-74.01295623,1724.105,31604.717999999997
"DEST2645",40.74320605,-74.0112155,1727.223,31653.231
"DEST2646",40.74254888,-74.00947476,1730.782,31708.592999999997
"DEST2647",40.74189171,-74.00773403,1746.147,30966.255
"DEST2648",40.74123455,-74.0059933,1727.728,30802.519
"DEST2649",40.74057738,-74.00425256,1732.926,30832.314
"DEST265",40.85330843,-73.89477226,1677.455,31602.66
"DEST2650",40.73992021,-74.00251183,1731.213,30486.089
"DEST2651",40.73926305,-74.0007711,1708.259,30317.25
"DEST2652",40.73860588,-73.99903036,1698.122,30148.38
"DEST2653",40.73794871,-73.99728963,1675.456,29984.68
"DEST2654",40.73729155,-73.9955489,1658.183,29770.951
"DEST2655",40.73663438,-73.99380816,1633.132,29612.147
"DEST2656",40.73597721,-73.99206743,1660.395,29775.67
"DEST2657",40.73532005,-73.9903267,1582.078,29179.884
"DEST2658",40.73466288,-73.98858596,1584.801,29287.647
"DEST2659",40.73400571,-73.98684523,1555.289,29123.689
"DEST266",40.85265126,-73.89303152,1643.939,31574.837000000003
"DEST2660",40.73334855,-73.9851045,1528.414,28959.822
"DEST2661",40.73269138,-73.98336376,1595.607,29427.828999999998
"DEST2662",40.73203421,-73.98162303,1594.246,30286.406000000003
"DEST2663",40.73137705,-73.9798823,1550.629,30075.712000000003
"DEST2664",40.73071988,-73.97814156,1565.16,30221.026
"DEST2665",40.73006271,-73.97640083,1480.549,29492.546000000002
"DEST2666",40.72940555,-73.9746601,1495.53,29541.37
"DEST2667",40.72874838,-73.97291936,1484.577,29513.259
"DEST2668",40.72809121,-73.97117863,1562.013,31803.706000000002
"DEST2669",40.72743405,-73.9694379,1558.745,31749.249
"DEST267",40.8519941,-73.89129079,1576.56,31063.968999999997
"DEST2670",40.72677688,-73.96769716,1555.401,31693.502999999997
"DEST2671",40.74429414,-74.01919879,1956.583,34876.758
"DEST2672",40.74363698,-74.01745805,1960.982,34906.082
"DEST2673",40.74297981,-74.01571732,1787.616,32176.625
"DEST2674",40.74232264,-74.01397659,1787.616,32176.625
"DEST2675",40.74166548,-74.01223585,1787.616,32176.625
"DEST2676",40.74100831,-74.01049512,1777.944,32128.261000000002
"DEST2677",40.74035114,-74.00875439000001,1772.488,31227.673
"DEST2678",40.73969398,-74.00701365,1765.756,31170.88
"DEST2679",40.73903681,-74.00527292,1745.07,30961.996
"DEST268",40.85133693,-73.88955006,1636.836,31331.875
"DEST2680",40.73837964,-74.00353219,1762.606,30805.805
"DEST2681",40.73772248,-74.00179145,1738.286,30591.412999999997
"DEST2682",40.73706531,-74.00005072,1718.09,30417.542999999998
"DEST2683",40.73640814,-73.99830999,1734.459,30581.232999999997
"DEST2684",40.73575098,-73.99656925,1744.6,30358.929
"DEST2685",40.73509381,-73.99482852,1774.094,30522.786
"DEST2686",40.73443664,-73.99308779,1669.16,29902.278
"DEST2687",40.73377948,-73.99134705,1608.478,29370.562
"DEST2688",40.73312231,-73.98960632,1599.575,29455.181
"DEST2689",40.73246514,-73.98786559,1571.727,29306.491
"DEST269",40.85067976,-73.88780932,1631.808,31565.539
"DEST2690",40.73180798,-73.98612485,1550.372,29126.945
"DEST2691",40.73115081,-73.98438412,1625.852,29583.7
"DEST2692",40.73049364,-73.98264339,1595.79,30251.726000000002
"DEST2693",40.72983648,-73.98090265,1558.98,30088.13
"DEST2694",40.72917931,-73.97916192,1541.284,29922.994
"DEST2695",40.72852214,-73.97742119,1537.764,29947.77
"DEST2696",40.72786498,-73.97568045,1506.889,29679.516
"DEST2697",40.72720781,-73.97393972,1527.938,29843.228
"DEST2698",40.72655064,-73.97219899,1431.476,29784.843999999997
"DEST2699",40.72589348,-73.97045825,1549.482,31594.851000000002
"DEST27",40.86431867,-73.88312793,1743.999,31925.852000000003
"DEST270",40.8500226,-73.88606859,1630.595,30081.396
"DEST2700",40.72523631,-73.96871752,1548.972,31586.361
"DEST2701",40.74275357,-74.02021914,1970.322,34968.348
"DEST2702",40.7420964,-74.01847841,1970.322,34968.348
"DEST2703",40.74143924,-74.01673768,1787.616,32176.625
"DEST2704",40.74078207,-74.01499694,1787.616,32176.625
"DEST2705",40.7401249,-74.01325621,1796.78,32222.446
"DEST2706",40.73946774,-74.01151548,1804.695,32262.021
"DEST2707",40.73881057,-74.00977474,1782.576,31331.24
"DEST2708",40.7381534,-74.00803401,1774.895,31261.946
"DEST2709",40.73749624,-74.00629328,1781.636,31329.392000000003
"DEST271",40.86753986,-73.93757021,1668.54,36390.023
"DEST2710",40.73683907,-74.00455254,1782.51,31308.453999999998
"DEST2711",40.7361819,-74.00281181,1741.654,30599.892999999996
"DEST2712",40.73552474,-74.00107108,1745.024,30657.362999999998
"DEST2713",40.73486757,-73.99933034,1763.244,30495.24
"DEST2714",40.7342104,-73.99758961,1767.038,30517.979
"DEST2715",40.73355324,-73.99584888,1796.493,30681.612999999998
"DEST2716",40.73289607,-73.99410814,1692.319,30067.202999999998
"DEST2717",40.7322389,-73.99236741,1721.793,30230.95
"DEST2718",40.73158174,-73.99062668,1652.308,29665.979
"DEST2719",40.73092457,-73.98888594,1596.384,29498.273999999998
"DEST272",40.86688269,-73.93582948,1668.824,36397.583
"DEST2720",40.7302674,-73.98714521,1629.576,29690.202999999998
"DEST2721",40.72961024,-73.98540448,1645.451,29727.675
"DEST2722",40.72895307,-73.98366374,1623.335,30406.65
"DEST2723",40.7282959,-73.98192301,1589.707,30261.197999999997
"DEST2724",40.72763874,-73.98018228,1568.773,30077.659
"DEST2725",40.72698157,-73.97844154,1541.692,29937.716
"DEST2726",40.7263244,-73.97670081,1578.468,30229.97
"DEST2727",40.72566724,-73.97496008,1553.629,30031.293999999998
"DEST2728",40.72501007,-73.97321934,1443.187,29980.036
"DEST2729",40.7243529,-73.97147861,1539.093,31421.714
"DEST273",40.86622552,-73.93408875,1669.345,36411.466
"DEST2730",40.72369574,-73.96973788,1538.895,31418.416
"DEST2731",40.741213,-74.02123950000001,1979.086,35026.773
"DEST2732",40.74055583,-74.01949877,1975.124,35000.362
"DEST2733",40.73989867,-74.01775803,1801.323,32245.162999999997
"DEST2734",40.7392415,-74.0160173,1804.695,32262.021
"DEST2735",40.73858433,-74.01427657,1804.695,32262.021
"DEST2736",40.73792717,-74.01253583,1763.175,32212.514
"DEST2737",40.73727,-74.01079509999998,1769.192,32306.113999999998
"DEST2738",40.73661283,-74.00905437,1794.989,31462.925
"DEST2739",40.73595567,-74.00731363,1787.126,30978.635
"DEST274",40.86556836,-73.93234801,1770.121,36093.061
"DEST2740",40.7352985,-74.0055729,1798.505,31112.366
"DEST2741",40.73464133,-74.00383217,1763.797,30794.866
"DEST2742",40.73398417,-74.00209143,1763.036,30567.176
"DEST2743",40.733327,-74.0003507,1755.476,30491.565
"DEST2744",40.73266983,-73.99860997,1780.406,30619.979
"DEST2745",40.73201267,-73.99686923,1697.595,30131.212000000003
"DEST2746",40.7313555,-73.9951285,1748.67,30414.968999999997
"DEST2747",40.73069833,-73.99338777,1736.573,30416.841
"DEST2748",40.73004117,-73.99164703,1687.89,29914.273999999998
"DEST2749",40.729384,-73.9899063,1621.071,29690.295
"DEST275",40.86491119,-73.93060728,1714.763,35904.814
"DEST2750",40.72872683,-73.98816557,1649.918,29845.516
"DEST2751",40.72806967,-73.98642483,1615.221,29576.75
"DEST2752",40.7274125,-73.9846841,1647.213,29740.494
"DEST2753",40.72675533,-73.98294337,1624.187,30452.757999999998
"DEST2754",40.72609817,-73.98120263,1591.589,30219.862
"DEST2755",40.725441,-73.9794619,1620.25,30351.747000000003
"DEST2756",40.72478383,-73.97772117,1573.295,30083.074
"DEST2757",40.72412667,-73.97598043,1579.986,30221.63
"DEST2758",40.7234695,-73.9742397,1597.535,30388.007
"DEST2759",40.72281233,-73.97249897,1527.597,31230.11
"DEST276",40.86425402,-73.92886655,1706.78,36551.607
"DEST2760",40.72215517,-73.97075823,1527.399,31226.813
"DEST2761",40.73967243,-74.02225986,2080.687,35689.064
"DEST2762",40.73901526,-74.02051912,2073.649,35649.962
"DEST2763",40.7383581,-74.01877839,1804.695,32262.021
"DEST2764",40.73770093,-74.01703766,1804.695,32262.021
"DEST2765",40.73704376,-74.01529692,1772.147,32352.081000000002
"DEST2766",40.7363866,-74.01355619,1776.319,32416.979
"DEST2767",40.73572943,-74.01181546,1780.491,32481.877999999997
"DEST2768",40.73507226,-74.01007472,1831.671,31465.12
"DEST2769",40.7344151,-74.00833399,1809.059,31197.982999999997
"DEST277",40.86359686,-73.92712581,1700.693,34728.872
"DEST2770",40.73375793,-74.00659326,1833.84,31439.071
"DEST2771",40.73310076,-74.00485252,1785.897,30988.922000000002
"DEST2772",40.732443599999996,-74.00311179,1785.446,30972.476000000002
"DEST2773",40.73178643,-74.00137106,1835.689,31258.674
"DEST2774",40.73112926,-73.99963032,1828.024,30984.83
"DEST2775",40.7304721,-73.99788959,1794.478,30669.467999999997
"DEST2776",40.72981493,-73.99614886,1804.069,30628.517999999996
"DEST2777",40.72915776,-73.99440812,1699.648,30012.312
"DEST2778",40.7285006,-73.99266739,1723.619,30398.061
"DEST2779",40.72784343,-73.99092666,1645.584,29880.962000000003
"DEST278",40.86293969,-73.92538508,1671.592,34513.564
"DEST2780",40.72718626,-73.98918592,1631.87,29722.135
"DEST2781",40.7265291,-73.98744519,1677.078,30015.978
"DEST2782",40.72587193,-73.98570446,1669.968,29900.019
"DEST2783",40.72521476,-73.98396372,1655.312,29752.722999999998
"DEST2784",40.7245576,-73.98222299,1699.76,29955.34
"DEST2785",40.72390043,-73.98048226,1649.227,30510.807
"DEST2786",40.72324326,-73.97874152,1602.076,30241.277000000002
"DEST2787",40.7225861,-73.97700079,1638.912,30404.993
"DEST2788",40.72192893,-73.97526006,1600.646,31470.0
"DEST2789",40.72127176,-73.97351932,1514.023,31003.87
"DEST279",40.86228252,-73.92364435,1687.83,34655.446
"DEST2790",40.7206146,-73.97177859,1509.892,30930.827999999998
"DEST2791",40.73813186,-74.02328021,2091.705,35796.039
"DEST2792",40.73747469,-74.02153948,2084.578,35756.448
"DEST2793",40.73681752,-74.01979875,2140.434,36100.995
"DEST2794",40.73616036,-74.01805801,1779.274,32462.95
"DEST2795",40.73550319,-74.01631728,1783.698,32531.762000000002
"DEST2796",40.73484602,-74.01457655,1787.797,32595.522999999997
"DEST2797",40.73418886,-74.01283581,1791.895,32659.283
"DEST2798",40.73353169,-74.01109508,1796.046,32723.854
"DEST2799",40.73287452,-74.00935435,1835.254,31407.515
"DEST28",40.8636615,-73.88138719999999,1759.228,32548.356
"DEST280",40.86162536,-73.92190361,1647.463,34324.896
"DEST2800",40.73221736,-74.00761361,1873.238,31399.485
"DEST2801",40.73156019,-74.00587288,1835.667,31218.292
"DEST2802",40.73090302,-74.00413215,1805.903,31129.255
"DEST2803",40.73024586,-74.00239141,1828.327,31217.783
"DEST2804",40.72958869,-74.00065068,1799.469,30697.197999999997
"DEST2805",40.72893152,-73.99890995,1795.961,30583.466
"DEST2806",40.72827436,-73.99716921,1765.091,30411.975
"DEST2807",40.72761719,-73.99542848,1718.244,30163.36
"DEST2808",40.72696002,-73.99368775,1726.005,30420.716
"DEST2809",40.72630286,-73.99194701,1671.623,30076.237999999998
"DEST281",40.86096819,-73.92016288,1715.589,34581.904
"DEST2810",40.72564569,-73.99020628,1651.836,29868.807999999997
"DEST2811",40.72498852,-73.98846555,1655.948,29854.627
"DEST2812",40.72433136,-73.98672481,1688.664,29975.333
"DEST2813",40.72367419,-73.98498408,1645.539,29493.322999999997
"DEST2814",40.72301702,-73.98324335,1608.703,29329.609
"DEST2815",40.72235986,-73.98150261,1604.804,31447.707000000002
"DEST2816",40.72170269,-73.97976188,1583.786,31255.202
"DEST2817",40.72104552,-73.97802115,1553.942,31131.507999999998
"DEST2818",40.72038836,-73.97628041,1519.307,30899.835
"DEST2819",40.71973119,-73.97453968,1503.939,30824.996
"DEST282",40.86031102,-73.91842215,1711.777,34564.96
"DEST2820",40.71907402,-73.97279895,1500.487,30763.629
"DEST2821",40.73659129,-74.02430057,2140.434,36100.995
"DEST2822",40.73593412,-74.02255984,2140.434,36100.995
"DEST2823",40.73527695,-74.0208191,2140.434,36100.995
"DEST2824",40.73461979,-74.01907837,1998.891,33679.358
"DEST2825",40.73396262,-74.01733764,1998.891,33679.358
"DEST2826",40.73330545,-74.0155969,1998.891,33679.358
"DEST2827",40.73264829,-74.01385617,1998.891,33679.358
"DEST2828",40.73199112,-74.01211544,1807.439,32901.072
"DEST2829",40.73133395,-74.0103747,1839.015,33315.765
"DEST283",40.85965386,-73.91668141,1684.744,34932.77
"DEST2830",40.73067679,-74.00863397,1886.926,31550.784
"DEST2831",40.73001962,-74.00689324,1866.355,31418.632999999998
"DEST2832",40.72936245,-74.00515250000001,1832.484,31321.237999999998
"DEST2833",40.72870529,-74.00341177,1803.211,30973.697
"DEST2834",40.72804812,-74.00167104,1779.314,30814.875
"DEST2835",40.72739095,-73.9999303,1758.908,30657.467
"DEST2836",40.72673379,-73.99818957,1764.293,30634.068
"DEST2837",40.72607662,-73.99644884,1744.734,30354.69
"DEST2838",40.72541945,-73.99470809999998,1696.268,30189.295
"DEST2839",40.72476229,-73.99296737,1677.525,30046.808999999997
"DEST284",40.85899669,-73.91494068,1686.837,34353.967000000004
"DEST2840",40.72410512,-73.99122664,1664.35,29862.155
"DEST2841",40.72344795,-73.9894859,1625.253,29655.554
"DEST2842",40.72279079,-73.98774517,1606.329,29512.248
"DEST2843",40.72213362,-73.98600444,1588.923,29386.529
"DEST2844",40.72147645,-73.9842637,1593.474,29282.501
"DEST2845",40.72081929,-73.98252297,1589.341,29261.884
"DEST2846",40.72016212,-73.98078224,1571.824,31307.994
"DEST2847",40.71950495,-73.97904150000001,1540.936,31062.726000000002
"DEST2848",40.71884779,-73.97730077,1553.732,31209.23
"DEST2849",40.71819062,-73.97556004,1529.817,31033.624
"DEST285",40.85833952,-73.91319995,1805.519,34450.714
"DEST2850",40.71753345,-73.9738193,1670.468,33424.288
"DEST2851",40.73505071,-74.02532093,2138.501,36095.625
"DEST2852",40.73439355,-74.0235802,2137.454,36092.719
"DEST2853",40.73373638,-74.02183946,2136.408,36089.814
"DEST2854",40.73307921,-74.02009873,1865.325,32116.862
"DEST2855",40.73242205,-74.01835799999999,1998.891,33679.358
"DEST2856",40.73176488,-74.01661726,1998.891,33679.358
"DEST2857",40.73110771,-74.01487653,1998.891,33679.358
"DEST2858",40.73045055,-74.0131358,2015.235,33724.757000000005
"DEST2859",40.72979338,-74.01139506,2082.91,33912.744
"DEST286",40.85768236,-73.91145921,1778.759,33429.309
"DEST2860",40.72913621,-74.00965433,1880.225,31500.303
"DEST2861",40.72847905,-74.0079136,1880.907,31394.263
"DEST2862",40.72782188,-74.00617286,1858.294,31287.286
"DEST2863",40.72716471,-74.00443213,1813.293,30931.772
"DEST2864",40.72650755,-74.00269140000002,1789.632,30652.866
"DEST2865",40.72585038,-74.00095066,1760.345,30490.156000000003
"DEST2866",40.72519321,-73.99920993,1734.94,30349.011000000002
"DEST2867",40.72453605,-73.9974692,1726.332,30432.196
"DEST2868",40.72387888,-73.99572846,1684.606,29990.435
"DEST2869",40.72322171,-73.99398773,1658.577,29845.822
"DEST287",40.85702519,-73.90971848,1663.475,33036.684
"DEST2870",40.72256455,-73.99224699999999,1652.989,29827.353
"DEST2871",40.72190738,-73.99050626,1636.24,29617.665
"DEST2872",40.72125021,-73.98876553,1591.668,29331.121
"DEST2873",40.72059305,-73.9870248,1559.659,29175.178
"DEST2874",40.71993588,-73.98528406,1591.389,29279.826
"DEST2875",40.71927871,-73.98354333,1569.213,29120.027000000002
"DEST2876",40.71862155,-73.9818026,1648.79,29667.386000000002
"DEST2877",40.71796438,-73.98006186,1575.325,31253.777000000002
"DEST2878",40.71730721,-73.97832113,1577.11,31400.035
"DEST2879",40.71665005,-73.9765804,1538.503,31114.33
"DEST288",40.85636802,-73.90797775,1668.626,32871.01
"DEST2880",40.71599288,-73.97483966,1660.007,33240.445
"DEST2881",40.73351014,-74.02634129,2136.671,36090.542
"DEST2882",40.73285298,-74.02460055,2136.671,36090.542
"DEST2883",40.73219581,-74.02285982,1879.125,32323.863999999998
"DEST2884",40.73153864,-74.02111909,1868.544,32165.148999999998
"DEST2885",40.73088148,-74.01937835,1857.945,32006.161
"DEST2886",40.73022431,-74.01763762,1978.335,33622.257000000005
"DEST2887",40.72956714,-74.01589689,1958.241,33566.441
"DEST2888",40.72890998,-74.01415615,1946.626,33534.177
"DEST2889",40.72825281,-74.01241542,1983.416,33636.37
"DEST289",40.85571086,-73.90623701,1631.65,32706.667999999998
